origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47149,"Rutherford County, TN",12099,"Palm Beach County, FL",49,2159000,44061.22448979592,2022
47149,"Rutherford County, TN",13051,"Chatham County, GA",29,1170000,40344.8275862069,2022
47149,"Rutherford County, TN",26163,"Wayne County, MI",42,1045000,24880.95238095238,2022
47149,"Rutherford County, TN",47055,"Giles County, TN",41,1239000,30219.51219512195,2022
47149,"Rutherford County, TN",47155,"Sevier County, TN",36,883000,24527.777777777777,2022
47159,"Smith County, TN",47189,"Wilson County, TN",252,6616000,26253.968253968254,2022
47159,"Smith County, TN",47141,"Putnam County, TN",93,1697000,18247.31182795699,2022
47159,"Smith County, TN",47041,"DeKalb County, TN",53,1098000,20716.98113207547,2022
47159,"Smith County, TN",47037,"Davidson County, TN",40,1044000,26100.0,2022
47159,"Smith County, TN",47111,"Macon County, TN",57,1226000,21508.77192982456,2022
47159,"Smith County, TN",47169,"Trousdale County, TN",59,1404000,23796.610169491527,2022
47159,"Smith County, TN",47149,"Rutherford County, TN",34,1269000,37323.529411764706,2022
47165,"Sumner County, TN",47037,"Davidson County, TN",1972,97316000,49348.88438133874,2022
47165,"Sumner County, TN",47147,"Robertson County, TN",1200,41778000,34815.0,2022
47165,"Sumner County, TN",47189,"Wilson County, TN",529,17815000,33676.748582230626,2022
47165,"Sumner County, TN",47111,"Macon County, TN",493,10157000,20602.434077079106,2022
47165,"Sumner County, TN",47149,"Rutherford County, TN",390,12361000,31694.871794871793,2022
47165,"Sumner County, TN",47125,"Montgomery County, TN",391,9745000,24923.273657289003,2022
47165,"Sumner County, TN",21227,"Warren County, KY",222,6031000,27166.666666666668,2022
47165,"Sumner County, TN",21213,"Simpson County, KY",218,4733000,21711.009174311926,2022
47165,"Sumner County, TN",47169,"Trousdale County, TN",191,5952000,31162.303664921466,2022
47165,"Sumner County, TN",47187,"Williamson County, TN",186,11067000,59500.0,2022
47165,"Sumner County, TN",21003,"Allen County, KY",125,2926000,23408.0,2022
47165,"Sumner County, TN",47021,"Cheatham County, TN",97,3185000,32835.051546391755,2022
47165,"Sumner County, TN",47065,"Hamilton County, TN",85,4155000,48882.35294117647,2022
47165,"Sumner County, TN",47141,"Putnam County, TN",83,4689000,56493.97590361446,2022
47165,"Sumner County, TN",47093,"Knox County, TN",80,2327000,29087.5,2022
47165,"Sumner County, TN",47043,"Dickson County, TN",75,2174000,28986.666666666668,2022
47165,"Sumner County, TN",47119,"Maury County, TN",70,2834000,40485.71428571428,2022
47165,"Sumner County, TN",47157,"Shelby County, TN",78,1749000,22423.076923076922,2022
47165,"Sumner County, TN",47159,"Smith County, TN",59,2576000,43661.016949152545,2022
47165,"Sumner County, TN",04013,"Maricopa County, AZ",47,2074000,44127.65957446808,2022
47165,"Sumner County, TN",12103,"Pinellas County, FL",47,1276000,27148.936170212764,2022
47165,"Sumner County, TN",17031,"Cook County, IL",36,1145000,31805.555555555555,2022
47165,"Sumner County, TN",01003,"Baldwin County, AL",42,1651000,39309.52380952381,2022
47165,"Sumner County, TN",12057,"Hillsborough County, FL",43,2064000,48000.0,2022
47169,"Trousdale County, TN",47165,"Sumner County, TN",168,4000000,23809.52380952381,2022
47169,"Trousdale County, TN",47189,"Wilson County, TN",136,2929000,21536.764705882353,2022
47169,"Trousdale County, TN",47111,"Macon County, TN",137,2827000,20635.036496350363,2022
47169,"Trousdale County, TN",47159,"Smith County, TN",59,796000,13491.525423728814,2022
47169,"Trousdale County, TN",47037,"Davidson County, TN",26,1008000,38769.230769230766,2022
47187,"Williamson County, TN",47037,"Davidson County, TN",3000,241818000,80606.0,2022
47187,"Williamson County, TN",47119,"Maury County, TN",2402,122731000,51095.33721898418,2022
47187,"Williamson County, TN",47149,"Rutherford County, TN",1227,56080000,45704.97147514262,2022
47187,"Williamson County, TN",47189,"Wilson County, TN",443,29861000,67406.32054176072,2022
47187,"Williamson County, TN",47117,"Marshall County, TN",432,21115000,48877.31481481482,2022
47187,"Williamson County, TN",47165,"Sumner County, TN",280,19016000,67914.28571428571,2022
47187,"Williamson County, TN",47043,"Dickson County, TN",281,11385000,40516.014234875445,2022
47187,"Williamson County, TN",47065,"Hamilton County, TN",169,10368000,61349.112426035506,2022
47187,"Williamson County, TN",47093,"Knox County, TN",151,9648000,63894.03973509934,2022
47187,"Williamson County, TN",47081,"Hickman County, TN",172,5285000,30726.74418604651,2022
47187,"Williamson County, TN",47125,"Montgomery County, TN",141,7349000,52120.56737588652,2022
47187,"Williamson County, TN",47021,"Cheatham County, TN",113,6255000,55353.982300884956,2022
47187,"Williamson County, TN",13121,"Fulton County, GA",114,13640000,119649.12280701754,2022
47187,"Williamson County, TN",01089,"Madison County, AL",111,3996000,36000.0,2022
47187,"Williamson County, TN",47003,"Bedford County, TN",123,6283000,51081.30081300813,2022
47187,"Williamson County, TN",06037,"Los Angeles County, CA",89,6687000,75134.83146067416,2022
47187,"Williamson County, TN",47157,"Shelby County, TN",101,5127000,50762.376237623765,2022
47187,"Williamson County, TN",17031,"Cook County, IL",64,7595000,118671.875,2022
47187,"Williamson County, TN",04013,"Maricopa County, AZ",95,5295000,55736.84210526316,2022
47187,"Williamson County, TN",48453,"Travis County, TX",67,4480000,66865.67164179105,2022
47187,"Williamson County, TN",47141,"Putnam County, TN",69,4145000,60072.463768115944,2022
47187,"Williamson County, TN",48113,"Dallas County, TX",55,3686000,67018.18181818182,2022
47187,"Williamson County, TN",01073,"Jefferson County, AL",75,5569000,74253.33333333333,2022
47187,"Williamson County, TN",12081,"Manatee County, FL",66,11145000,168863.63636363635,2022
47187,"Williamson County, TN",36061,"New York County, NY",35,2929000,83685.71428571429,2022
47187,"Williamson County, TN",37119,"Mecklenburg County, NC",71,4065000,57253.52112676056,2022
47187,"Williamson County, TN",48085,"Collin County, TX",85,4377000,51494.117647058825,2022
47187,"Williamson County, TN",48201,"Harris County, TX",65,3836000,59015.38461538462,2022
47187,"Williamson County, TN",06059,"Orange County, CA",74,5169000,69851.35135135135,2022
47187,"Williamson County, TN",06073,"San Diego County, CA",57,3860000,67719.29824561403,2022
47187,"Williamson County, TN",12071,"Lee County, FL",57,2200000,38596.491228070176,2022
47187,"Williamson County, TN",12099,"Palm Beach County, FL",72,9713000,134902.77777777778,2022
47187,"Williamson County, TN",53033,"King County, WA",50,5820000,116400.0,2022
47187,"Williamson County, TN",12103,"Pinellas County, FL",48,4510000,93958.33333333333,2022
47187,"Williamson County, TN",12115,"Sarasota County, FL",60,8298000,138300.0,2022
47187,"Williamson County, TN",08031,"Denver County, CO",46,2337000,50804.34782608696,2022
47187,"Williamson County, TN",12057,"Hillsborough County, FL",53,1771000,33415.09433962264,2022
47187,"Williamson County, TN",12095,"Orange County, FL",51,3616000,70901.96078431372,2022
47187,"Williamson County, TN",47099,"Lawrence County, TN",52,2179000,41903.846153846156,2022
47187,"Williamson County, TN",47031,"Coffee County, TN",51,2581000,50607.8431372549,2022
47187,"Williamson County, TN",12131,"Walton County, FL",49,14263000,291081.63265306124,2022
47187,"Williamson County, TN",32003,"Clark County, NV",46,4885000,106195.65217391304,2022
47187,"Williamson County, TN",47055,"Giles County, TN",67,2397000,35776.119402985074,2022
47187,"Williamson County, TN",01003,"Baldwin County, AL",45,2336000,51911.11111111111,2022
47187,"Williamson County, TN",21227,"Warren County, KY",44,2256000,51272.72727272727,2022
47187,"Williamson County, TN",29189,"St. Louis County, MO",37,2391000,64621.62162162162,2022
47187,"Williamson County, TN",47051,"Franklin County, TN",59,3711000,62898.30508474576,2022
47187,"Williamson County, TN",47113,"Madison County, TN",39,1968000,50461.53846153846,2022
47187,"Williamson County, TN",01117,"Shelby County, AL",51,2801000,54921.56862745098,2022
47187,"Williamson County, TN",12011,"Broward County, FL",47,2675000,56914.89361702128,2022
47187,"Williamson County, TN",12109,"St. Johns County, FL",62,5628000,90774.19354838709,2022
47187,"Williamson County, TN",21111,"Jefferson County, KY",52,3003000,57750.0,2022
47187,"Williamson County, TN",37183,"Wake County, NC",43,3399000,79046.51162790698,2022
47187,"Williamson County, TN",11001,"District of Columbia, DC",26,6399000,246115.38461538462,2022
47187,"Williamson County, TN",12021,"Collier County, FL",46,8092000,175913.04347826086,2022
47187,"Williamson County, TN",12031,"Duval County, FL",45,3105000,69000.0,2022
47187,"Williamson County, TN",12033,"Escambia County, FL",30,1487000,49566.666666666664,2022
47187,"Williamson County, TN",13089,"DeKalb County, GA",29,2092000,72137.93103448275,2022
47187,"Williamson County, TN",13117,"Forsyth County, GA",63,2536000,40253.968253968254,2022
47187,"Williamson County, TN",47041,"DeKalb County, TN",40,3629000,90725.0,2022
47187,"Williamson County, TN",49035,"Salt Lake County, UT",49,1570000,32040.816326530614,2022
47189,"Wilson County, TN",47037,"Davidson County, TN",1498,62499000,41721.628838451266,2022
47189,"Wilson County, TN",47149,"Rutherford County, TN",770,28733000,37315.58441558442,2022
47189,"Wilson County, TN",47165,"Sumner County, TN",556,21834000,39269.78417266187,2022
47189,"Wilson County, TN",47159,"Smith County, TN",335,9109000,27191.044776119405,2022
47189,"Wilson County, TN",47187,"Williamson County, TN",283,15686000,55427.56183745583,2022
47189,"Wilson County, TN",47169,"Trousdale County, TN",213,6217000,29187.793427230048,2022
47189,"Wilson County, TN",47041,"DeKalb County, TN",204,5318000,26068.62745098039,2022
47189,"Wilson County, TN",47125,"Montgomery County, TN",190,6458000,33989.47368421053,2022
47189,"Wilson County, TN",47141,"Putnam County, TN",140,4367000,31192.85714285714,2022
47189,"Wilson County, TN",47147,"Robertson County, TN",113,4208000,37238.93805309734,2022
47189,"Wilson County, TN",47111,"Macon County, TN",121,2918000,24115.702479338845,2022
47189,"Wilson County, TN",47119,"Maury County, TN",82,3096000,37756.09756097561,2022
47189,"Wilson County, TN",47093,"Knox County, TN",83,3004000,36192.77108433735,2022
47189,"Wilson County, TN",47157,"Shelby County, TN",82,2951000,35987.80487804878,2022
47189,"Wilson County, TN",47065,"Hamilton County, TN",57,2692000,47228.070175438595,2022
47189,"Wilson County, TN",21227,"Warren County, KY",47,1496000,31829.787234042553,2022
47189,"Wilson County, TN",47021,"Cheatham County, TN",40,1244000,31100.0,2022
47189,"Wilson County, TN",47003,"Bedford County, TN",45,1558000,34622.22222222222,2022
47189,"Wilson County, TN",47177,"Warren County, TN",45,1343000,29844.444444444445,2022
47189,"Wilson County, TN",47031,"Coffee County, TN",51,1214000,23803.92156862745,2022
47189,"Wilson County, TN",47035,"Cumberland County, TN",30,2000000,66666.66666666667,2022
47189,"Wilson County, TN",47043,"Dickson County, TN",53,1145000,21603.77358490566,2022
47189,"Wilson County, TN",47185,"White County, TN",38,1337000,35184.21052631579,2022
47015,"Cannon County, TN",47149,"Rutherford County, TN",218,4930000,22614.67889908257,2019
47015,"Cannon County, TN",47177,"Warren County, TN",100,1583000,15830.0,2019
47015,"Cannon County, TN",47031,"Coffee County, TN",48,1092000,22750.0,2019
47015,"Cannon County, TN",47041,"DeKalb County, TN",49,681000,13897.959183673469,2019
47021,"Cheatham County, TN",47037,"Davidson County, TN",569,17545000,30834.797891036906,2019
47021,"Cheatham County, TN",47125,"Montgomery County, TN",375,9528000,25408.0,2019
47021,"Cheatham County, TN",47043,"Dickson County, TN",218,4734000,21715.596330275228,2019
47021,"Cheatham County, TN",47147,"Robertson County, TN",230,5287000,22986.956521739132,2019
47021,"Cheatham County, TN",47165,"Sumner County, TN",104,2237000,21509.615384615383,2019
47021,"Cheatham County, TN",47187,"Williamson County, TN",62,1903000,30693.548387096773,2019
47021,"Cheatham County, TN",47189,"Wilson County, TN",49,2238000,45673.4693877551,2019
47021,"Cheatham County, TN",47149,"Rutherford County, TN",55,1213000,22054.545454545456,2019
47037,"Davidson County, TN",47149,"Rutherford County, TN",6834,145983000,21361.2818261633,2019
47037,"Davidson County, TN",47187,"Williamson County, TN",4981,258375000,51872.114033326645,2019
47037,"Davidson County, TN",47165,"Sumner County, TN",3932,119467000,30383.26551373347,2019
47037,"Davidson County, TN",47189,"Wilson County, TN",3710,122863000,33116.711590296494,2019
47037,"Davidson County, TN",47125,"Montgomery County, TN",1927,33890000,17586.922677737417,2019
47037,"Davidson County, TN",47147,"Robertson County, TN",1202,32304000,26875.207986688853,2019
47037,"Davidson County, TN",47021,"Cheatham County, TN",964,29517000,30619.29460580913,2019
47037,"Davidson County, TN",47157,"Shelby County, TN",738,19963000,27050.135501355013,2019
47037,"Davidson County, TN",47119,"Maury County, TN",636,32103000,50476.41509433962,2019
47037,"Davidson County, TN",47043,"Dickson County, TN",635,19599000,30864.56692913386,2019
47037,"Davidson County, TN",06037,"Los Angeles County, CA",431,28405000,65904.87238979118,2019
47037,"Davidson County, TN",17031,"Cook County, IL",412,20032000,48621.35922330097,2019
47037,"Davidson County, TN",47065,"Hamilton County, TN",352,15128000,42977.27272727273,2019
47037,"Davidson County, TN",13121,"Fulton County, GA",318,25332000,79660.37735849057,2019
47037,"Davidson County, TN",47093,"Knox County, TN",353,13127000,37186.96883852691,2019
47037,"Davidson County, TN",48113,"Dallas County, TX",249,11796000,47373.49397590361,2019
47037,"Davidson County, TN",36061,"New York County, NY",195,22452000,115138.46153846153,2019
47037,"Davidson County, TN",01089,"Madison County, AL",220,7137000,32440.909090909092,2019
47037,"Davidson County, TN",48201,"Harris County, TX",225,10747000,47764.444444444445,2019
47037,"Davidson County, TN",37119,"Mecklenburg County, NC",221,11444000,51782.80542986425,2019
47037,"Davidson County, TN",13089,"DeKalb County, GA",219,7997000,36515.98173515982,2019
47037,"Davidson County, TN",08031,"Denver County, CO",165,9227000,55921.21212121212,2019
47037,"Davidson County, TN",04013,"Maricopa County, AZ",211,10835000,51350.71090047393,2019
47037,"Davidson County, TN",53033,"King County, WA",205,10099000,49263.41463414634,2019
47037,"Davidson County, TN",21111,"Jefferson County, KY",183,6192000,33836.065573770495,2019
47037,"Davidson County, TN",06073,"San Diego County, CA",198,8353000,42186.868686868685,2019
47037,"Davidson County, TN",48453,"Travis County, TX",160,10086000,63037.5,2019
47037,"Davidson County, TN",13067,"Cobb County, GA",165,7727000,46830.30303030303,2019
47037,"Davidson County, TN",36047,"Kings County, NY",132,6610000,50075.757575757576,2019
47037,"Davidson County, TN",47141,"Putnam County, TN",162,4692000,28962.962962962964,2019
47037,"Davidson County, TN",12057,"Hillsborough County, FL",162,8544000,52740.74074074074,2019
47037,"Davidson County, TN",39049,"Franklin County, OH",174,5958000,34241.379310344826,2019
47037,"Davidson County, TN",32003,"Clark County, NV",150,5843000,38953.333333333336,2019
47037,"Davidson County, TN",01073,"Jefferson County, AL",137,5474000,39956.20437956204,2019
47037,"Davidson County, TN",12103,"Pinellas County, FL",135,11125000,82407.4074074074,2019
47037,"Davidson County, TN",12011,"Broward County, FL",144,5273000,36618.055555555555,2019
47037,"Davidson County, TN",47031,"Coffee County, TN",176,3665000,20823.863636363636,2019
47037,"Davidson County, TN",48439,"Tarrant County, TX",151,5366000,35536.4238410596,2019
47037,"Davidson County, TN",47081,"Hickman County, TN",153,4322000,28248.366013071896,2019
47037,"Davidson County, TN",47113,"Madison County, TN",133,3497000,26293.233082706767,2019
47037,"Davidson County, TN",27053,"Hennepin County, MN",121,4235000,35000.0,2019
47037,"Davidson County, TN",11001,"District of Columbia, DC",104,6133000,58971.153846153844,2019
47037,"Davidson County, TN",13135,"Gwinnett County, GA",159,3956000,24880.50314465409,2019
