origin_FIPS,origin_county,destination_FIPS,destination_county,people_inflow,agi_inflow,agi_capita_inflow,year
48491,"Williamson County, TX",47037,"Davidson County, TN",50,2089000,41780.0,2020
09003,"Hartford County, CT",47037,"Davidson County, TN",42,2686000,63952.380952380954,2020
12005,"Bay County, FL",47037,"Davidson County, TN",44,1764000,40090.90909090909,2020
26161,"Washtenaw County, MI",47037,"Davidson County, TN",40,1647000,41175.0,2020
34003,"Bergen County, NJ",47037,"Davidson County, TN",45,2378000,52844.444444444445,2020
39113,"Montgomery County, OH",47037,"Davidson County, TN",57,1389000,24368.42105263158,2020
47035,"Cumberland County, TN",47037,"Davidson County, TN",42,1018000,24238.095238095237,2020
06081,"San Mateo County, CA",47037,"Davidson County, TN",50,5284000,105680.0,2020
12009,"Brevard County, FL",47037,"Davidson County, TN",38,1394000,36684.21052631579,2020
26065,"Ingham County, MI",47037,"Davidson County, TN",38,1370000,36052.63157894737,2020
28089,"Madison County, MS",47037,"Davidson County, TN",42,1478000,35190.47619047619,2020
36067,"Onondaga County, NY",47037,"Davidson County, TN",49,1841000,37571.42857142857,2020
12033,"Escambia County, FL",47037,"Davidson County, TN",36,1135000,31527.777777777777,2020
24033,"Prince George, MD",47037,"Davidson County, TN",37,1127000,30459.45945945946,2020
31055,"Douglas County, NE",47037,"Davidson County, TN",43,1544000,35906.976744186046,2020
40109,"Oklahoma County, OK",47037,"Davidson County, TN",42,1565000,37261.90476190476,2020
47177,"Warren County, TN",47037,"Davidson County, TN",35,984000,28114.285714285714,2020
48157,"Fort Bend County, TX",47037,"Davidson County, TN",42,2105000,50119.04761904762,2020
01003,"Baldwin County, AL",47037,"Davidson County, TN",43,1683000,39139.53488372093,2020
12091,"Okaloosa County, FL",47037,"Davidson County, TN",34,1075000,31617.647058823528,2020
12105,"Polk County, FL",47037,"Davidson County, TN",38,1523000,40078.94736842105,2020
24005,"Baltimore County, MD",47037,"Davidson County, TN",37,1322000,35729.72972972973,2020
34023,"Middlesex County, NJ",47037,"Davidson County, TN",33,1872000,56727.27272727273,2020
39041,"Delaware County, OH",47037,"Davidson County, TN",34,1544000,45411.76470588235,2020
47011,"Bradley County, TN",47037,"Davidson County, TN",34,1118000,32882.35294117647,2020
47051,"Franklin County, TN",47037,"Davidson County, TN",29,1556000,53655.1724137931,2020
47053,"Gibson County, TN",47037,"Davidson County, TN",50,937000,18740.0,2020
47111,"Macon County, TN",47037,"Davidson County, TN",39,608000,15589.74358974359,2020
01103,"Morgan County, AL",47037,"Davidson County, TN",38,1050000,27631.57894736842,2020
12131,"Walton County, FL",47037,"Davidson County, TN",35,1534000,43828.57142857143,2020
21145,"McCracken County, KY",47037,"Davidson County, TN",34,1328000,39058.82352941176,2020
26099,"Macomb County, MI",47037,"Davidson County, TN",28,1376000,49142.857142857145,2020
28071,"Lafayette County, MS",47037,"Davidson County, TN",37,1527000,41270.27027027027,2020
40143,"Tulsa County, OK",47037,"Davidson County, TN",47,2192000,46638.29787234042,2020
47055,"Giles County, TN",47037,"Davidson County, TN",43,782000,18186.04651162791,2020
53061,"Snohomish County, WA",47037,"Davidson County, TN",37,2845000,76891.8918918919,2020
12101,"Pasco County, FL",47037,"Davidson County, TN",34,994000,29235.29411764706,2020
22103,"St. Tammany Parish, LA",47037,"Davidson County, TN",33,1692000,51272.72727272727,2020
25027,"Worcester County, MA",47037,"Davidson County, TN",41,1403000,34219.51219512195,2020
36005,"Bronx County, NY",47037,"Davidson County, TN",35,968000,27657.14285714286,2020
13215,"Muscogee County, GA",47037,"Davidson County, TN",42,1709000,40690.47619047619,2020
17143,"Peoria County, IL",47037,"Davidson County, TN",35,2306000,65885.71428571429,2020
21213,"Simpson County, KY",47037,"Davidson County, TN",35,847000,24200.0,2020
27123,"Ramsey County, MN",47037,"Davidson County, TN",51,1325000,25980.392156862745,2020
28121,"Rankin County, MS",47037,"Davidson County, TN",32,892000,27875.0,2020
41067,"Washington County, OR",47037,"Davidson County, TN",33,1713000,51909.09090909091,2020
44007,"Providence County, RI",47037,"Davidson County, TN",32,1462000,45687.5,2020
47103,"Lincoln County, TN",47037,"Davidson County, TN",36,1430000,39722.22222222222,2020
47155,"Sevier County, TN",47037,"Davidson County, TN",35,994000,28400.0,2020
12081,"Manatee County, FL",47037,"Davidson County, TN",31,1093000,35258.06451612903,2020
12109,"St. Johns County, FL",47037,"Davidson County, TN",28,1019000,36392.857142857145,2020
17167,"Sangamon County, IL",47037,"Davidson County, TN",25,707000,28280.0,2020
21035,"Calloway County, KY",47037,"Davidson County, TN",30,841000,28033.333333333332,2020
25009,"Essex County, MA",47037,"Davidson County, TN",27,1902000,70444.44444444444,2020
34025,"Monmouth County, NJ",47037,"Davidson County, TN",29,3402000,117310.3448275862,2020
45051,"Horry County, SC",47037,"Davidson County, TN",36,915000,25416.666666666668,2020
06029,"Kern County, CA",47037,"Davidson County, TN",34,1033000,30382.352941176472,2020
12117,"Seminole County, FL",47037,"Davidson County, TN",32,1088000,34000.0,2020
13063,"Clayton County, GA",47037,"Davidson County, TN",42,785000,18690.47619047619,2020
16001,"Ada County, ID",47037,"Davidson County, TN",30,851000,28366.666666666668,2020
17113,"McLean County, IL",47037,"Davidson County, TN",27,824000,30518.51851851852,2020
18003,"Allen County, IN",47037,"Davidson County, TN",29,1175000,40517.24137931035,2020
26049,"Genesee County, MI",47037,"Davidson County, TN",36,1051000,29194.444444444445,2020
34007,"Camden County, NJ",47037,"Davidson County, TN",32,1039000,32468.75,2020
39017,"Butler County, OH",47037,"Davidson County, TN",29,1143000,39413.793103448275,2020
42029,"Chester County, PA",47037,"Davidson County, TN",31,2558000,82516.12903225806,2020
47099,"Lawrence County, TN",47037,"Davidson County, TN",30,534000,17800.0,2020
53011,"Clark County, WA",47037,"Davidson County, TN",31,764000,24645.16129032258,2020
55133,"Waukesha County, WI",47037,"Davidson County, TN",31,3246000,104709.67741935483,2020
01081,"Lee County, AL",47037,"Davidson County, TN",24,673000,28041.666666666668,2020
08013,"Boulder County, CO",47037,"Davidson County, TN",24,1256000,52333.333333333336,2020
08035,"Douglas County, CO",47037,"Davidson County, TN",37,1513000,40891.89189189189,2020
08069,"Larimer County, CO",47037,"Davidson County, TN",30,828000,27600.0,2020
29183,"St. Charles County, MO",47037,"Davidson County, TN",30,1242000,41400.0,2020
45063,"Lexington County, SC",47037,"Davidson County, TN",28,1475000,52678.57142857143,2020
47045,"Dyer County, TN",47037,"Davidson County, TN",32,909000,28406.25,2020
51510,"Alexandria city, VA",47037,"Davidson County, TN",32,2712000,84750.0,2020
51810,"Virginia Beach city, VA",47037,"Davidson County, TN",36,2578000,71611.11111111111,2020
47037,"Davidson County, TN",47043,"Dickson County, TN",604,21334000,35321.192052980135,2020
47081,"Hickman County, TN",47043,"Dickson County, TN",311,6006000,19311.897106109325,2020
47187,"Williamson County, TN",47043,"Dickson County, TN",285,10528000,36940.350877192985,2020
47021,"Cheatham County, TN",47043,"Dickson County, TN",224,5722000,25544.64285714286,2020
47125,"Montgomery County, TN",47043,"Dickson County, TN",183,4980000,27213.114754098362,2020
47085,"Humphreys County, TN",47043,"Dickson County, TN",187,3383000,18090.909090909092,2020
47149,"Rutherford County, TN",47043,"Dickson County, TN",103,2735000,26553.398058252427,2020
47165,"Sumner County, TN",47043,"Dickson County, TN",40,1165000,29125.0,2020
47119,"Maury County, TN",47043,"Dickson County, TN",48,1363000,28395.833333333332,2020
47189,"Wilson County, TN",47043,"Dickson County, TN",52,1308000,25153.846153846152,2020
47043,"Dickson County, TN",47081,"Hickman County, TN",273,4923000,18032.967032967033,2020
47037,"Davidson County, TN",47081,"Hickman County, TN",191,4672000,24460.732984293194,2020
47187,"Williamson County, TN",47081,"Hickman County, TN",179,4778000,26692.7374301676,2020
47119,"Maury County, TN",47081,"Hickman County, TN",96,1996000,20791.666666666668,2020
47149,"Rutherford County, TN",47081,"Hickman County, TN",45,724000,16088.888888888889,2020
47165,"Sumner County, TN",47111,"Macon County, TN",481,8171000,16987.525987525987,2020
47189,"Wilson County, TN",47111,"Macon County, TN",117,2484000,21230.76923076923,2020
47169,"Trousdale County, TN",47111,"Macon County, TN",118,1963000,16635.593220338982,2020
47037,"Davidson County, TN",47111,"Macon County, TN",84,1676000,19952.380952380954,2020
47159,"Smith County, TN",47111,"Macon County, TN",95,1716000,18063.157894736843,2020
47147,"Robertson County, TN",47111,"Macon County, TN",47,1151000,24489.36170212766,2020
47187,"Williamson County, TN",47119,"Maury County, TN",2398,84549000,35258.1317764804,2020
47037,"Davidson County, TN",47119,"Maury County, TN",968,29255000,30222.10743801653,2020
47149,"Rutherford County, TN",47119,"Maury County, TN",454,13641000,30046.25550660793,2020
47117,"Marshall County, TN",47119,"Maury County, TN",386,8824000,22860.103626943004,2020
47099,"Lawrence County, TN",47119,"Maury County, TN",246,4528000,18406.50406504065,2020
47055,"Giles County, TN",47119,"Maury County, TN",163,3773000,23147.23926380368,2020
47081,"Hickman County, TN",47119,"Maury County, TN",145,2536000,17489.655172413793,2020
47101,"Lewis County, TN",47119,"Maury County, TN",109,2068000,18972.477064220184,2020
06037,"Los Angeles County, CA",47119,"Maury County, TN",93,4134000,44451.6129032258,2020
47165,"Sumner County, TN",47119,"Maury County, TN",101,2945000,29158.41584158416,2020
47157,"Shelby County, TN",47119,"Maury County, TN",74,2092000,28270.27027027027,2020
06059,"Orange County, CA",47119,"Maury County, TN",74,2378000,32135.135135135137,2020
47189,"Wilson County, TN",47119,"Maury County, TN",57,2250000,39473.68421052631,2020
47065,"Hamilton County, TN",47119,"Maury County, TN",50,1772000,35440.0,2020
47125,"Montgomery County, TN",47119,"Maury County, TN",53,1396000,26339.622641509435,2020
47003,"Bedford County, TN",47119,"Maury County, TN",60,1112000,18533.333333333332,2020
17031,"Cook County, IL",47119,"Maury County, TN",54,2381000,44092.59259259259,2020
47043,"Dickson County, TN",47119,"Maury County, TN",55,1191000,21654.545454545456,2020
01089,"Madison County, AL",47119,"Maury County, TN",29,701000,24172.41379310345,2020
06073,"San Diego County, CA",47119,"Maury County, TN",35,1369000,39114.28571428572,2020
47093,"Knox County, TN",47119,"Maury County, TN",34,1090000,32058.823529411766,2020
47037,"Davidson County, TN",47147,"Robertson County, TN",1285,34757000,27048.249027237354,2020
47165,"Sumner County, TN",47147,"Robertson County, TN",1177,31708000,26939.677145284622,2020
47125,"Montgomery County, TN",47147,"Robertson County, TN",354,8701000,24579.09604519774,2020
47021,"Cheatham County, TN",47147,"Robertson County, TN",258,6273000,24313.95348837209,2020
47149,"Rutherford County, TN",47147,"Robertson County, TN",154,3737000,24266.233766233767,2020
47189,"Wilson County, TN",47147,"Robertson County, TN",101,3016000,29861.38613861386,2020
47187,"Williamson County, TN",47147,"Robertson County, TN",57,2417000,42403.508771929824,2020
21141,"Logan County, KY",47147,"Robertson County, TN",50,864000,17280.0,2020
47043,"Dickson County, TN",47147,"Robertson County, TN",51,788000,15450.980392156862,2020
21213,"Simpson County, KY",47147,"Robertson County, TN",43,1046000,24325.581395348836,2020
47037,"Davidson County, TN",47149,"Rutherford County, TN",8141,187570000,23040.16705564427,2020
47187,"Williamson County, TN",47149,"Rutherford County, TN",1051,42956000,40871.55090390104,2020
47189,"Wilson County, TN",47149,"Rutherford County, TN",869,28646000,32964.32681242808,2020
47003,"Bedford County, TN",47149,"Rutherford County, TN",584,14146000,24222.602739726026,2020
47119,"Maury County, TN",47149,"Rutherford County, TN",403,10622000,26357.320099255583,2020
47165,"Sumner County, TN",47149,"Rutherford County, TN",403,9583000,23779.156327543424,2020
47157,"Shelby County, TN",47149,"Rutherford County, TN",326,7632000,23411.042944785277,2020
47031,"Coffee County, TN",47149,"Rutherford County, TN",304,8326000,27388.157894736843,2020
47125,"Montgomery County, TN",47149,"Rutherford County, TN",294,5622000,19122.448979591838,2020
47015,"Cannon County, TN",47149,"Rutherford County, TN",271,6218000,22944.649446494466,2020
47065,"Hamilton County, TN",47149,"Rutherford County, TN",179,4894000,27340.782122905028,2020
47093,"Knox County, TN",47149,"Rutherford County, TN",187,5393000,28839.57219251337,2020
47177,"Warren County, TN",47149,"Rutherford County, TN",150,3231000,21540.0,2020
17031,"Cook County, IL",47149,"Rutherford County, TN",133,4621000,34744.36090225564,2020
47117,"Marshall County, TN",47149,"Rutherford County, TN",128,3404000,26593.75,2020
04013,"Maricopa County, AZ",47149,"Rutherford County, TN",120,3772000,31433.333333333332,2020
47141,"Putnam County, TN",47149,"Rutherford County, TN",105,2038000,19409.52380952381,2020
06037,"Los Angeles County, CA",47149,"Rutherford County, TN",131,3552000,27114.503816793895,2020
47113,"Madison County, TN",47149,"Rutherford County, TN",123,1687000,13715.447154471545,2020
06073,"San Diego County, CA",47149,"Rutherford County, TN",125,4129000,33032.0,2020
47147,"Robertson County, TN",47149,"Rutherford County, TN",121,2748000,22710.743801652894,2020
47043,"Dickson County, TN",47149,"Rutherford County, TN",124,2116000,17064.516129032258,2020
47051,"Franklin County, TN",47149,"Rutherford County, TN",98,2847000,29051.020408163266,2020
12011,"Broward County, FL",47149,"Rutherford County, TN",91,2634000,28945.054945054944,2020
06065,"Riverside County, CA",47149,"Rutherford County, TN",110,4145000,37681.818181818184,2020
47041,"DeKalb County, TN",47149,"Rutherford County, TN",79,2126000,26911.392405063292,2020
48201,"Harris County, TX",47149,"Rutherford County, TN",80,2525000,31562.5,2020
47021,"Cheatham County, TN",47149,"Rutherford County, TN",77,1678000,21792.20779220779,2020
01089,"Madison County, AL",47149,"Rutherford County, TN",61,2277000,37327.86885245902,2020
06059,"Orange County, CA",47149,"Rutherford County, TN",87,3656000,42022.988505747126,2020
12095,"Orange County, FL",47149,"Rutherford County, TN",79,2393000,30291.13924050633,2020
12057,"Hillsborough County, FL",47149,"Rutherford County, TN",63,1813000,28777.777777777777,2020
06071,"San Bernardino County, CA",47149,"Rutherford County, TN",77,2074000,26935.064935064936,2020
13067,"Cobb County, GA",47149,"Rutherford County, TN",74,1923000,25986.486486486487,2020
13121,"Fulton County, GA",47149,"Rutherford County, TN",59,2267000,38423.72881355932,2020
12031,"Duval County, FL",47149,"Rutherford County, TN",55,1143000,20781.81818181818,2020
12099,"Palm Beach County, FL",47149,"Rutherford County, TN",61,1333000,21852.45901639344,2020
21111,"Jefferson County, KY",47149,"Rutherford County, TN",70,1462000,20885.714285714286,2020
21227,"Warren County, KY",47149,"Rutherford County, TN",60,1177000,19616.666666666668,2020
47159,"Smith County, TN",47149,"Rutherford County, TN",70,1156000,16514.285714285714,2020
12071,"Lee County, FL",47149,"Rutherford County, TN",79,1387000,17556.962025316454,2020
13089,"DeKalb County, GA",47149,"Rutherford County, TN",42,1125000,26785.714285714286,2020
37119,"Mecklenburg County, NC",47149,"Rutherford County, TN",62,1513000,24403.225806451614,2020
48439,"Tarrant County, TX",47149,"Rutherford County, TN",46,1711000,37195.65217391304,2020
08041,"El Paso County, CO",47149,"Rutherford County, TN",56,1367000,24410.714285714286,2020
13135,"Gwinnett County, GA",47149,"Rutherford County, TN",58,2020000,34827.58620689655,2020
26163,"Wayne County, MI",47149,"Rutherford County, TN",54,1090000,20185.185185185186,2020
12103,"Pinellas County, FL",47149,"Rutherford County, TN",44,1258000,28590.909090909092,2020
17043,"DuPage County, IL",47149,"Rutherford County, TN",50,2573000,51460.0,2020
17197,"Will County, IL",47149,"Rutherford County, TN",66,1277000,19348.484848484848,2020
32003,"Clark County, NV",47149,"Rutherford County, TN",46,1179000,25630.434782608696,2020
